OSEBuildingID,DataYear,NumberofFloors,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),LargestPropertyUseTypeGFA,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,OHE_Campus,OHE_Multifamily,OHE_NonResidential,OHE_SPS-District K-12,OHE_Autres_Neighborhood,OHE_BALLARD,OHE_CENTRAL,OHE_DELRIDGE NEIGHBORHOODS,OHE_DOWNTOWN,OHE_EAST,OHE_GREATER DUWAMISH,OHE_LAKE UNION,OHE_MAGNOLIA / QUEEN ANNE,OHE_NORTH,OHE_NORTHEAST,OHE_NORTHWEST,OHE_SOUTHEAST,OHE_SOUTHWEST,OHE_Autres_LargestPropertyUseType,OHE_Distribution Center,OHE_Hotel,OHE_K-12 School,OHE_Multifamily Housing,OHE_Non-Refrigerated Warehouse,OHE_Office,OHE_Other,OHE_Retail Store,OHE_Worship Facility,OHE_Autres_ComplianceStatus,OHE_Compliant,OHE_Not Compliant,OHE_Account Requires Verification,OHE_Autres_ComplianceIssue,OHE_No Issue,OHE_Portfolio Manager Account Not Shared,TotalGHGEmissions,SiteEnergyUse(kBtu)
23758.0,2019.0,5.0,30418.0,0.0,91.0,22.6,485976.0,63.4,21474.0,485977.0,0.0,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.0,487853.0
23759.0,2019.0,4.0,21754.0,0.0,94.2,53.1,1019181.0,101.9,19189.0,506107.0,513074.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,30.4,1019181.0
23761.0,2019.0,3.0,29378.0,0.0,48.0,37.1,911634.0,81.4,24589.0,597073.0,314561.0,0.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20.4,922165.0
23762.0,2019.0,1.0,35844.0,0.0,97.4,36.1,129224.2,83.3,53138.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.56,137109.6
23768.0,2019.0,3.0,31774.0,0.0,78.0,46.1,1558352.0,83.3,19896.0,1369962.0,188390.0,0.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,18.5,1558078.0
23769.0,2019.0,4.0,43645.0,0.0,78.0,45.2,3067722.0,93.6,41615.0,1786067.0,338864.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,79.1,3100266.0
23774.0,2019.0,5.0,43645.0,0.0,32.0,50.8,1773587.0,83.3,41615.0,1145137.0,338864.0,1.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,193.1,8155588.0
23782.0,2019.0,2.0,33852.0,0.0,83.0,27.3,923616.0,76.4,33852.0,923616.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.7,936205.0
23783.0,2019.0,3.0,17514.0,0.0,86.4,28.9,505849.0,80.9,17514.0,505849.0,0.0,0.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.1,510495.0
23789.0,2019.0,4.0,54860.0,0.0,46.0,35.2,2330820.0,98.7,41615.0,1145137.0,0.0,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14.4,2318211.0
23791.0,2019.0,3.0,25507.0,0.0,47.0,30.1,766712.0,84.2,25507.0,766712.0,0.0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.7,774250.0
23805.0,2019.0,3.0,20022.0,0.0,92.0,38.0,760531.0,81.2,20022.0,472608.0,287923.0,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18.2,772075.0
23807.0,2019.0,3.0,49291.0,0.0,94.0,20.5,1012925.0,57.5,49291.0,1012925.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.2,1025134.0
23814.0,2019.0,4.0,43645.0,0.0,85.0,45.7,1773587.0,94.8,41615.0,1145137.0,338864.0,1.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,115.0,4531671.0
23944.0,2019.0,8.0,50784.0,0.0,69.0,31.7,1463876.0,88.72,50784.0,1462184.0,0.0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,9.0,1485266.2
23815.0,2019.0,6.0,43645.0,0.0,85.4,26.8,1863710.0,75.0,60000.0,1863710.0,0.0,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11.5,1860768.0
23816.0,2019.0,6.0,43645.0,0.0,68.6,34.2,1773587.0,74.5,41615.0,1145137.0,0.0,0.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,30.2,6958806.4
23826.0,2019.0,4.0,21608.0,0.0,79.0,25.4,549637.0,71.2,21608.0,549637.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.4,554325.0
23828.0,2019.0,3.0,24435.0,0.0,96.0,35.2,859856.0,69.0,24435.0,447974.0,411881.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24.6,868513.0
23834.0,2019.0,1.0,26094.0,0.0,78.6,28.0,731061.0,78.4,26094.0,731061.0,0.0,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.5,738755.0
23835.0,2019.0,2.0,23687.0,0.0,92.0,23.0,544829.0,64.4,23687.0,544829.0,0.0,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.4,541126.0
23836.0,2019.0,2.0,24221.0,0.0,36.0,47.3,1145137.0,83.3,24221.0,1145137.0,0.0,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.1,1152223.0
23846.0,2019.0,3.0,34030.0,0.0,32.0,36.1,1954231.0,83.3,34030.0,1625846.0,328385.0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,27.5,1940510.0
23854.0,2019.0,1.0,43728.0,0.0,38.2,36.1,1773587.0,83.3,43728.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,811.3,22018576.0
23857.0,2019.0,2.0,57116.0,0.0,78.6,36.1,1773587.0,83.3,35550.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,100.4,6524086.0
23858.0,2019.0,2.0,32027.0,0.0,39.0,36.1,1773587.0,83.3,17526.0,1677789.0,338864.0,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,114.3,3635950.0
23863.0,2019.0,3.0,40264.0,0.0,70.2,36.1,2905329.0,83.3,43336.0,1575844.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80.3,2927470.0
23867.0,2019.0,3.0,34425.0,0.0,81.4,31.5,1791296.0,69.0,29601.0,1167183.0,624113.0,1.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,40.3,1803035.0
23874.0,2019.0,7.0,43645.0,0.0,69.0,53.6,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,166.9,5928782.0
23877.0,2019.0,2.0,52609.0,0.0,73.0,36.6,1924660.0,69.7,52609.0,939733.0,338864.0,1.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,58.1,1906975.0
23882.0,2019.0,6.0,29358.0,0.0,85.4,28.5,837454.0,59.6,29358.0,497345.0,340108.0,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,21.1,837777.0
23883.0,2019.0,6.0,43645.0,0.0,92.6,35.5,1735118.0,99.4,46893.0,1734773.0,345.0,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10.7,1735118.0
23888.0,2019.0,3.0,28304.0,0.0,78.6,36.1,1893710.0,83.3,20106.0,1893710.0,0.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.7,1893710.0
23890.0,2019.0,5.0,43645.0,0.0,78.6,46.2,2884125.0,83.3,62472.0,1145137.0,188831.0,0.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,26.6,2906708.0
23891.0,2019.0,4.0,33852.0,0.0,91.0,36.7,1244019.0,62.9,33852.0,470905.0,773114.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,44.0,1251016.0
23892.0,2019.0,4.0,57099.0,0.0,81.0,25.9,1773587.0,57.7,41615.0,1145137.0,338864.0,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,86.3,4031125.0
23894.0,2019.0,7.0,43645.0,0.0,71.0,50.1,1773587.0,83.3,41615.0,1145137.0,338864.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,213.5,8716281.0
23896.0,2019.0,1.0,29619.0,0.0,55.0,44.0,1335502.0,70.5,24151.0,420516.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,51.2,1342472.0
23905.0,2019.0,3.0,34846.0,0.0,75.0,30.1,1049612.0,84.3,34846.0,1049612.0,0.0,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.5,1062346.0
23906.0,2019.0,2.0,21592.0,0.0,78.6,36.1,1561851.0,83.3,20700.0,442766.0,338864.0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,62.2,1592012.0
23909.0,2019.0,6.0,62538.0,0.0,80.0,33.0,2070506.0,92.3,62780.0,1145137.0,0.0,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.8,2071797.0
23910.0,2019.0,3.0,25200.0,0.0,58.6,36.1,1531403.0,83.3,16000.0,1233178.0,298225.0,0.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,23.4,1540309.0
23918.0,2019.0,2.0,28296.0,0.0,78.6,36.1,1866521.0,83.3,28296.0,1190143.0,676378.0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,43.3,1870180.0
23924.0,2019.0,5.0,42360.0,0.0,95.6,43.7,1572675.0,83.3,41615.0,1572674.0,0.0,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.7,1592744.0
23925.0,2019.0,6.0,56981.0,0.0,87.0,26.4,1503249.0,73.9,53523.0,1503249.0,0.0,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9.3,1515392.0
23928.0,2019.0,3.0,31357.0,0.0,39.0,36.1,2285353.0,83.3,25500.0,1145137.0,203717.0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,23.7,2272942.0
23930.0,2019.0,1.0,43645.0,0.0,93.0,36.1,772646.0,83.3,41615.0,772646.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.8,772646.0
23934.0,2019.0,1.0,53550.0,0.0,33.0,36.1,3012444.0,83.3,53550.0,1338020.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,97.2,3069483.0
23935.0,2019.0,1.0,38412.0,0.0,56.0,48.5,1939659.0,67.1,32000.0,370712.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,85.6,1994782.0
23936.0,2019.0,1.0,25881.0,0.0,97.4,36.1,122788.6,83.3,22517.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.6400000000000001,130653.2
23937.0,2019.0,5.0,43645.0,0.0,84.0,27.2,2493401.0,76.3,41615.0,1145137.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15.4,2523897.0
23939.0,2019.0,5.0,23286.0,0.0,65.8,34.1,835564.0,95.4,22282.0,835564.0,0.0,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.2,836726.0
23940.0,2019.0,4.0,37456.0,0.0,78.0,27.0,1012958.0,75.7,37456.0,1012958.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.2,1027298.0
23948.0,2019.0,4.0,38220.0,0.0,100.0,14.3,499635.0,83.3,35035.0,499636.0,0.0,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.1,499635.0
23949.0,2019.0,4.0,35251.0,0.0,77.0,20.3,715058.0,56.8,35254.0,715058.0,0.0,0.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.4,714274.0
23951.0,2019.0,1.0,24291.0,0.0,77.0,35.9,862678.0,78.9,24023.0,566043.0,296635.0,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,19.2,857226.0
23952.0,2019.0,1.0,36544.0,0.0,78.6,23.0,840335.0,64.4,36544.0,840335.0,0.0,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5.2,840335.0
23953.0,2019.0,4.0,35456.0,0.0,98.0,23.1,605940.0,64.7,26230.0,605940.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.7,610433.0
23956.0,2019.0,2.0,23923.0,0.0,53.0,35.9,858177.0,71.2,23923.0,458615.0,399562.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,24.0,866446.0
23958.0,2019.0,1.0,20796.0,0.0,70.8,36.1,1441576.0,83.3,20796.0,375762.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,58.9,1479981.0
23960.0,2019.0,1.0,21349.0,0.0,56.0,34.5,737043.0,64.7,13000.0,346894.0,390149.0,1.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22.9,749273.0
23963.0,2019.0,1.0,38630.0,0.0,83.0,36.1,166028.0,83.3,38500.0,166028.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,166028.0
23964.0,2019.0,1.0,20724.0,0.0,46.2,36.1,1841837.0,83.3,20724.0,279430.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,84.7,1877036.0
23969.0,2019.0,1.0,24109.0,0.0,78.6,36.1,1773587.0,83.3,24109.0,1145137.0,0.0,1.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27.5,4455732.0
23971.0,2019.0,1.0,25375.0,0.0,56.0,36.1,1713484.0,83.3,23419.0,1713484.0,0.0,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.6,1713484.0
23975.0,2019.0,1.0,22803.0,0.0,65.0,40.4,921446.0,72.2,19373.0,388319.0,533128.0,1.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30.7,921532.0
23976.0,2019.0,1.0,23100.0,0.0,45.6,36.1,1773587.0,83.3,13593.0,1804357.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,151.1,4463254.0
23977.0,2019.0,1.0,41550.0,0.0,78.6,36.1,2837791.0,83.3,41550.0,731956.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,116.4,2836160.0
23980.0,2019.0,1.0,24520.0,0.0,81.2,30.4,771797.0,83.3,25389.0,194440.0,577357.0,1.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31.9,785339.0
24009.0,2019.0,2.0,54170.0,0.0,66.8,36.1,1773587.0,83.3,54170.0,1145137.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,156.3,4995248.0
24012.0,2019.0,2.0,64493.0,0.0,69.0,28.0,1805822.0,71.9,64493.0,1567075.0,238747.0,0.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,22.3,1805822.0
24018.0,2019.0,2.0,42252.0,0.0,31.0,36.1,2833247.0,82.3,42252.0,288254.0,338864.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,136.9,2920856.0
24026.0,2019.0,1.0,23100.0,0.0,79.8,26.1,606691.0,71.7,23250.0,587910.0,18781.0,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.6,606691.0
24029.0,2019.0,3.0,22895.0,0.0,77.0,17.6,402659.0,83.3,22895.0,315666.0,86993.0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6.6,407266.0
24030.0,2019.0,2.0,36740.0,0.0,97.4,36.1,125646.2,83.3,30047.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.56,133531.6
24031.0,2019.0,3.0,22170.0,0.0,84.8,53.5,1188446.0,83.3,15000.0,837877.0,350569.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,23.8,1199481.0
24033.0,2019.0,4.0,21640.0,0.0,95.0,26.0,561767.0,72.7,21640.0,561767.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.5,565498.0
24034.0,2019.0,4.0,66299.0,0.0,86.0,37.6,2493815.0,80.5,41615.0,1552146.0,338864.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,59.6,2519709.0
24035.0,2019.0,1.0,41428.0,0.0,69.0,37.7,1561363.0,71.0,41428.0,744703.0,816660.0,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,48.0,1574257.0
24036.0,2019.0,7.0,43645.0,0.0,63.0,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,499.6,14157489.0
24037.0,2019.0,4.0,28567.0,0.0,45.0,41.1,1173108.0,83.3,28567.0,1173108.0,0.0,0.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.2,1187641.0
24045.0,2019.0,4.0,27390.0,0.0,85.0,32.8,763874.0,91.9,19386.0,763874.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.7,763874.0
24053.0,2019.0,3.0,20176.0,0.0,76.0,26.9,592360.0,75.4,22000.0,592360.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.7,592360.0
24062.0,2019.0,4.0,25696.0,0.0,91.0,21.9,813093.0,61.4,37091.0,813093.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,813378.0
24068.0,2019.0,3.0,62440.0,0.0,97.4,36.1,129224.2,83.3,44904.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.56,137109.6
24069.0,2019.0,3.0,26012.0,0.0,90.0,23.6,521607.0,66.1,22110.0,521607.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.2,525883.0
24070.0,2019.0,6.0,41047.0,0.0,71.8,19.4,933121.0,83.3,48179.0,864295.0,68826.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.0,931946.0
24072.0,2019.0,4.0,25300.0,0.0,88.0,25.3,640385.0,70.9,25300.0,640385.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.9,643893.0
24077.0,2019.0,4.0,18530.0,0.0,97.4,36.1,122788.6,83.3,19088.6,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.64,130653.2
24085.0,2019.0,4.0,20600.0,0.0,77.8,17.3,356233.0,83.3,20600.0,203428.0,152805.0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.4,356251.0
24086.0,2019.0,0.0,43645.0,0.0,79.2,36.1,1773587.0,83.3,41615.0,1145137.0,338864.0,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,445.7,19847912.0
24089.0,2019.0,1.0,25880.0,0.0,75.6,12.7,329802.0,83.3,25880.0,329802.0,0.0,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0,329802.0
24091.0,2019.0,1.0,45842.0,0.0,97.4,36.1,129224.2,83.3,45842.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.56,137109.6
24099.0,2019.0,1.0,31365.0,0.0,83.8,16.0,503081.0,83.3,31365.0,492683.0,10398.0,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3.6,499772.0
24100.0,2019.0,1.0,32100.0,0.0,82.8,25.5,819338.0,83.3,32100.0,383504.0,435834.0,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,25.5,823449.0
24102.0,2019.0,1.0,20520.0,0.0,78.6,36.1,1490604.0,83.3,15400.0,1141341.0,349263.0,1.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25.6,1485485.0
